chrom	start	end	H1_DamID_LMNB1_rep0	H1_DamID_4xAP3_rep0	H1_TSA_LMNB1_rep1	H1_TSA_LMNB1_rep2	H1_TSA_SON_rep1	H1_TSA_SON_rep2
chr1	8425000	8450000	-4.769052	-0.099630	-1.392138	-1.472807	0.680959	0.822294
chr1	8450000	8475000	-4.201453	-0.973631	-1.726290	-1.539149	0.399155	0.630850
chr1	8475000	8500000	-3.163028	-0.504266	-1.720182	-1.432815	0.488973	0.796623
chr1	8500000	8525000	-3.472414	-0.802244	-1.184344	-1.431701	0.419770	0.498541
chr1	8525000	8550000	-4.051568	-0.155004	-1.940372	-1.726776	0.533791	0.290852
chr1	8550000	8575000	-3.322716	-0.342926	-1.821073	-1.484318	0.223936	0.433368
chr1	8575000	8600000	-3.150653	-0.337510	-1.402257	-1.559886	0.371067	0.437829
chr1	8600000	8625000	-3.003469	0.300094	-1.831395	-1.472755	0.574433	0.422793
chr1	8625000	8650000	-4.127163	-0.265150	-1.519594	-1.784812	0.163461	0.311775
chr1	8650000	8675000	-4.049898	-0.594113	-1.708218	-1.712100	0.401444	0.491523
chr1	8675000	8700000	-3.815362	-0.691084	-1.510464	-1.712973	0.382763	0.741902
chr1	8700000	8725000	-3.665055	-1.203563	-1.101882	-1.721331	0.517606	0.745960
chr1	8725000	8750000	-4.136257	-0.130063	-1.212333	-1.617510	0.277241	0.565077
chr1	8750000	8775000	-3.088910	-0.498556	-1.827022	-1.539979	0.327601	0.356935
chr1	8775000	8800000	-4.398655	0.066685	-1.686845	-1.683026	0.500100	0.677282
chr1	8800000	8825000	-3.330614	0.461924	-1.790680	-1.663845	0.377246	0.713523
chr1	8825000	8850000	-4.368263	-0.297352	-1.239160	-1.590086	0.726436	0.667128
chr1	8850000	8875000	-4.928948	-0.463570	-1.198500	-1.563047	0.876078	1.211718
chr1	8875000	8900000	-3.604368	0.069205	-1.654555	-1.613595	0.590508	1.093695
chr1	8900000	8925000	-3.444915	-0.203435	-1.622454	-1.271696	0.750508	0.823986
chr1	8925000	8950000	-4.066744	0.579817	-1.477219	-1.572505	0.471305	0.570404
chr1	8950000	8975000	-2.821574	-0.202561	-1.603280	-1.820492	0.908355	0.717101
chr1	8975000	9000000	-2.682389	0.800145	-1.748245	-1.449372	0.879288	0.501872
chr1	9000000	9025000	-3.737957	0.612837	-1.649667	-1.268719	0.805358	0.949305
chr1	9025000	9050000	-3.885976	-0.544711	-1.477052	-1.467134	0.531423	0.839025
chr1	9050000	9075000	-3.000630	-0.111229	-1.375447	-1.338405	0.978823	0.732261
chr1	9075000	9100000	-2.731184	-1.195786	-1.607410	-1.725527	0.655459	0.562915
chr1	9100000	9125000	-3.162185	-1.295628	-1.305754	-1.372039	0.913386	0.730814
chr1	9125000	9150000	-3.637862	0.189600	-1.397957	-1.611815	0.829993	0.913163
chr1	9150000	9175000	-3.483521	0.335173	-1.514205	-1.549991	1.203560	0.972291
chr1	9175000	9200000	-3.947430	-1.141739	-1.533494	-1.262922	0.961065	0.846701
chr1	9200000	9225000	-3.080783	-0.733905	-1.380794	-1.438644	0.655275	0.903681
chr1	9225000	9250000	-4.305787	-0.805202	-1.608188	-1.355310	0.886740	0.972291
chr1	9250000	9275000	-3.579883	-0.886117	-1.388039	-1.426498	0.732986	1.027655
chr1	9275000	9300000	-3.285143	-0.379990	-1.452675	-1.756760	0.916355	0.805142
chr1	9300000	9325000	-3.203049	-0.362132	-1.308882	-1.572164	0.819787	0.990203
chr1	9325000	9350000	-4.449195	0.009345	-1.477568	-1.233601	0.765889	1.016509
chr1	9350000	9375000	-3.032970	-0.259726	-1.657097	-1.306622	1.134631	0.918534
chr1	9375000	9400000	-3.122878	0.222840	-1.358461	-1.578880	0.925842	0.809192
chr1	9400000	9425000	-2.182892	0.743164	-2.019667	-1.645595	0.659322	0.922983
chr1	9425000	9450000	-3.334720	0.445104	-1.398864	-1.477386	0.592602	0.830852
chr1	9450000	9475000	-2.543358	0.045845	-1.765031	-1.775080	0.747792	0.796201
chr1	9475000	9500000	-2.893603	-0.435751	-1.509844	-1.498695	0.855002	0.833082
chr1	9500000	9525000	-2.733162	-0.358109	-1.464452	-1.383341	0.622948	0.819970
chr1	9525000	9550000	-3.746498	0.039429	-1.278039	-1.574145	1.038904	0.874783
chr1	9550000	9575000	-3.212865	0.110900	-1.753959	-1.546689	0.752137	0.771103
chr1	9575000	9600000	-3.504749	-0.111469	-1.422283	-1.418921	1.046366	1.183548
chr1	9600000	9625000	-2.558014	1.421246	-1.391135	-1.299181	1.345106	1.030966
chr1	9625000	9650000	-3.840375	-0.896906	-1.565381	-1.784492	0.716282	1.091745
chr1	9650000	9675000	-3.620422	0.506671	-1.614199	-1.678564	1.041463	1.129860
chr1	9675000	9700000	-3.560943	-0.462033	-1.505675	-1.250855	1.216548	1.090838
chr1	9700000	9725000	-3.366626	0.142754	-1.075277	-1.421660	1.523468	0.964470
chr1	9725000	9750000	-3.728788	1.010754	-1.775985	-1.806909	0.948829	1.098900
chr1	9750000	9775000	-3.894073	-0.293935	-1.717946	-1.621921	0.975733	0.924103
chr1	9775000	9800000	-3.827644	-0.417405	-1.174945	-1.578880	0.880640	1.103222
chr1	9800000	9825000	-3.820067	0.014946	-1.464452	-1.590767	0.802849	0.791532
chr1	9825000	9850000	-4.691707	-0.491413	-1.476576	-1.559886	1.090426	0.693194
chr1	9850000	9875000	-3.550288	-0.616162	-1.933484	-1.644646	0.966535	0.950986
chr1	9875000	9900000	-3.601566	-0.684917	-1.398455	-1.601521	1.144853	0.941828
chr1	9900000	9925000	-3.559768	-0.008591	-1.007497	-1.483248	0.730382	0.803143
chr1	9925000	9950000	-4.054059	-0.272174	-1.541321	-1.476587	0.614289	0.865230
chr1	9950000	9975000	-3.022099	0.752049	-1.412922	-1.548610	0.647414	0.877525
chr1	9975000	10000000	-3.122549	0.221061	-1.437485	-1.368631	0.868352	0.620696
chr1	10000000	10025000	-2.591439	0.363625	-1.569805	-1.480935	0.701142	0.829245
chr1	10025000	10050000	-4.544290	-0.079225	-1.366272	-1.532927	0.712965	0.834233
chr1	10050000	10075000	-3.664934	0.130303	-1.873363	-1.823545	0.713115	0.693652
chr1	10075000	10100000	-3.295891	0.491104	-1.891462	-1.837428	0.717852	0.736219
chr1	10100000	10125000	-3.315670	-0.447858	-1.451571	-1.766702	0.725304	0.678393
chr1	10125000	10150000	-3.413561	-0.080868	-1.593735	-1.644646	0.559222	0.431244
chr1	10150000	10175000	-2.652944	0.278229	-1.578320	-1.708142	0.774133	0.776846
chr1	10175000	10200000	-3.009272	1.197393	-1.660003	-1.940029	0.669523	0.507918
chr1	10200000	10225000	-3.534832	-1.290282	-1.400606	-1.649995	0.714207	0.728292
chr1	10225000	10250000	-3.989475	-0.133745	-1.464452	-1.741408	0.473059	0.644226
chr1	10250000	10275000	-2.855279	0.276610	-1.831395	-1.933039	0.664348	0.751734
chr1	10275000	10300000	-3.205971	0.689458	-1.538109	-2.090409	0.369613	0.632769
chr1	10300000	10325000	-3.062610	0.221214	-1.949879	-1.758895	0.673739	0.842362
chr1	10325000	10350000	-4.023030	0.419444	-1.669070	-1.843535	0.571515	0.646852
chr1	10350000	10375000	-2.431054	0.635369	-1.789479	-1.594903	0.611953	0.712945
chr1	10375000	10400000	-3.241941	-0.073367	-1.545752	-1.347090	0.760089	1.057310
chr1	10400000	10425000	-4.029706	0.559623	-1.360115	-1.882510	0.909764	0.902838
chr1	10425000	10450000	-4.234430	0.111630	-1.595697	-1.579615	1.220085	1.003375
chr1	10450000	10475000	-3.046608	0.050254	-1.171940	-1.580219	0.995587	1.238875
chr1	10475000	10500000	-3.581153	-0.389100	-1.492064	-1.720588	1.166156	0.710892
chr1	10500000	10525000	-4.240652	0.211892	-1.564854	-1.830268	0.729968	1.147328
chr1	10525000	10550000	-4.215008	-0.385384	-1.484081	-1.907959	0.587033	0.903110
chr1	10550000	10575000	-3.165519	-0.194421	-1.771634	-1.982588	0.574777	0.628853
chr1	10575000	10600000	-2.806132	-0.413438	-1.477749	-1.505447	0.502597	0.572567
chr1	10600000	10625000	-3.658651	-0.809995	-1.800055	-1.720009	0.664082	0.865258
chr1	10625000	10650000	-3.586198	0.060362	-1.500076	-1.411761	1.267179	1.213931
chr1	10650000	10675000	-3.303603	-0.541845	-1.517645	-1.342045	1.220209	1.027347
chr1	10675000	10700000	-4.147213	0.189930	-1.317411	-1.327672	1.311813	1.261922
chr1	10700000	10725000	-3.424904	-0.238010	-1.118002	-1.221771	1.285450	1.198881
chr1	10725000	10750000	-4.698225	-0.091429	-1.259423	-1.626612	1.009642	1.032360
chr1	10750000	10775000	-3.952356	-0.525840	-1.207961	-1.616962	1.148209	0.950631
chr1	10775000	10800000	-3.890675	-0.390125	-1.502722	-1.857291	1.082395	0.815551
chr1	10800000	10825000	-3.679893	-0.676330	-1.292429	-1.948540	0.992498	0.930794
chr1	10825000	10850000	-4.165299	-0.174780	-1.630130	-1.818038	1.009642	0.921538
chr1	10850000	10875000	-3.711074	-0.063186	-1.437485	-1.779134	0.926157	0.917006
chr1	10875000	10900000	-3.095925	-0.271386	-1.513126	-1.747125	0.866324	0.842944
chr1	10900000	10925000	-3.598633	-1.203914	-1.597514	-1.713520	1.049362	0.821951
chr1	10925000	10950000	-4.136251	0.074756	-1.563560	-1.610124	0.917537	0.758393
chr1	10950000	10975000	-3.846177	-1.088719	-1.560211	-1.587618	0.972397	1.074203
chr1	10975000	11000000	-3.242778	-0.216321	-1.377943	-1.422073	1.170086	1.323821
chr1	11000000	11025000	-3.335185	0.473258	-1.444553	-1.913326	0.864283	1.025554
chr1	11025000	11050000	-4.643459	-0.207490	-1.567546	-1.817477	1.137768	1.153706
chr1	11050000	11075000	-3.433783	0.845179	-1.275750	-1.631229	1.421327	1.376523
chr1	11075000	11100000	-3.176453	0.045290	-1.457849	-1.288444	1.069937	1.142817
chr1	11100000	11125000	-2.345127	-0.406151	-1.802085	-1.819920	0.796187	1.173188
chr1	11125000	11150000	-3.647387	0.522761	-1.612009	-1.870968	0.887927	1.028973
chr1	11150000	11175000	-2.641000	1.193617	-1.502420	-1.358916	1.037496	0.885490
chr1	11175000	11200000	-2.911578	0.403650	-2.195858	-1.881034	0.869440	0.859234
chr1	11200000	11225000	-2.964687	0.454464	-1.479174	-2.378225	0.851523	0.710227
chr1	11225000	11250000	-3.486478	0.908453	-2.141297	-1.776753	0.961521	1.082352
chr1	11250000	11275000	-3.596694	-0.234532	-1.587309	-1.673238	1.013930	0.984711
chr1	11275000	11300000	-3.348403	1.065654	-1.739074	-1.588365	1.101680	1.128348
chr1	11300000	11325000	-3.791955	-0.205014	-1.337340	-1.869183	1.078597	1.110309
chr1	11325000	11350000	-4.567391	-0.270127	-1.566814	-1.776638	1.255664	1.145311
chr1	11350000	11375000	-3.888724	-0.177715	-1.774307	-1.513912	1.048231	1.158385
chr1	11375000	11400000	-3.718960	-0.069332	-1.566814	-1.692086	0.976614	1.154636
chr1	11400000	11425000	-3.581821	0.593359	-1.756218	-1.729706	0.928197	0.794946
chr1	11425000	11450000	-3.743648	-0.116564	-2.068967	-1.976711	0.927980	0.944379
chr1	11450000	11475000	-2.640254	1.163252	-1.793333	-1.731832	1.054561	1.130519
chr1	11475000	11500000	-3.777920	-0.010509	-1.923117	-1.395999	0.969890	1.048813
chr1	11500000	11525000	-3.052712	0.510677	-1.596480	-1.752549	1.343569	1.109300
chr1	11525000	11550000	-3.646587	0.761145	-1.511183	-2.064018	1.085534	1.159474
chr1	11550000	11575000	-2.837747	-0.474376	-1.909237	-1.652765	1.126203	1.208483
chr1	11575000	11600000	-2.966899	0.009082	-1.799147	-1.912521	0.985680	0.892578
chr1	11600000	11625000	-3.219891	0.074042	-1.808151	-1.807782	0.981963	0.950697
chr1	11625000	11650000	-3.973127	0.147874	-1.787956	-1.815646	1.276504	1.077900
chr1	11650000	11675000	-3.609745	0.002940	-1.464452	-1.417159	1.695031	1.901383
chr1	11675000	11700000	-4.147286	-0.070934	-1.672257	-1.557350	1.519131	1.571921
chr1	11700000	11725000	-3.820949	-0.279317	-1.845274	-1.534690	1.321881	1.498271
chr1	11725000	11750000	-4.697453	-0.386564	-1.575913	-1.700867	1.327423	1.418093
chr1	11750000	11775000	-2.943012	0.024499	-1.860381	-1.706047	1.054878	1.181568
chr1	11775000	11800000	-3.418916	-0.068674	-1.348975	-1.626612	1.294793	1.472854
chr1	11800000	11825000	-2.541720	0.339850	-1.759650	-1.948540	1.090880	1.289193
chr1	11825000	11850000	-4.297747	0.658175	-1.768233	-1.702561	1.148557	1.234689
chr1	11850000	11875000	-3.050950	0.523947	-1.854399	-1.709549	1.085062	1.045685
chr1	11875000	11900000	-3.018831	-0.418088	-1.579929	-1.760195	1.019841	1.302552
chr1	11900000	11925000	-3.401680	-0.568586	-2.000796	-1.639212	1.257310	1.533870
chr1	11925000	11950000	-4.079205	-0.400384	-1.464452	-1.621890	1.358757	1.306415
chr1	11950000	11975000	-2.848391	-0.122780	-1.579929	-1.814742	1.244411	1.311645
chr1	11975000	12000000	-3.482095	0.527468	-1.412222	-1.613673	1.236251	1.363268
chr1	12000000	12025000	-2.983734	0.773950	-1.464452	-1.355965	1.138410	1.184772
chr1	12025000	12050000	-4.350469	-0.323596	-1.747985	-1.545613	1.220026	1.272099
chr1	12050000	12075000	-4.180802	-0.537241	-1.744947	-1.495943	1.020403	1.146659
chr1	12075000	12100000	-2.750383	-0.264451	-1.296725	-1.910957	1.172383	1.214348
chr1	12100000	12125000	-3.117206	0.665523	-1.164371	-1.676917	1.107912	0.868624
chr1	12125000	12150000	-4.388776	-0.213624	-1.561314	-1.817391	1.268541	1.179751
chr1	12150000	12175000	-3.311344	-0.276290	-1.498804	-1.520354	0.784376	0.915053
chr1	12175000	12200000	-3.023136	-0.092133	-1.255505	-1.635277	0.975400	1.251303
chr1	12200000	12225000	-3.608613	-0.526457	-1.651073	-1.525560	0.919149	0.830591
chr1	12225000	12250000	-4.026589	0.387719	-1.673905	-1.778615	0.781643	0.856673
chr1	12250000	12275000	-2.693465	-0.211006	-1.502420	-1.904913	0.451931	0.485858
chr1	12275000	12300000	-2.616858	0.284196	-2.189345	-1.570759	0.362070	0.554421
chr1	12300000	12325000	-2.480315	1.132118	-1.747386	-1.659243	0.480867	0.474333
chr1	12325000	12350000	-2.747467	0.129175	-1.788067	-2.071850	0.262410	0.367010
chr1	12350000	12375000	-2.175349	0.545036	-1.717739	-1.513668	0.447959	0.269131
chr1	12375000	12400000	-2.372463	0.419328	-1.998789	-1.770306	0.481094	0.464704
chr1	12400000	12425000	-2.851360	-0.124835	-1.457939	-1.581665	0.235120	0.443736
chr1	12425000	12450000	-2.954769	0.504312	-1.735100	-1.440461	0.567127	0.566232
chr1	12450000	12475000	-2.258194	-0.421147	-1.397024	-1.829508	0.384172	0.486805
chr1	12475000	12500000	-2.777313	0.373484	-1.418466	-1.742089	0.728304	0.427044
chr1	12500000	12525000	-3.154557	0.536723	-1.624560	-1.557488	0.729782	0.587207
chr1	12525000	12550000	-3.633414	-0.339448	-1.340539	-1.378685	0.614410	0.764638
chr1	12550000	12575000	-2.836936	0.670134	-1.360115	-1.579615	0.885312	0.807173
chr1	12575000	12600000	-3.733288	-0.446985	-1.343893	-1.423329	0.810340	0.860300
chr1	12600000	12625000	-3.774396	-0.414389	-1.269436	-1.356724	0.836345	1.070207
chr1	12625000	12650000	-4.653760	-0.690536	-1.292566	-1.137696	0.826262	0.777425
chr1	12650000	12675000	-2.557962	0.093504	-1.511758	-1.532927	0.555602	0.447114
chr1	12675000	12700000	-2.530015	-0.292715	-1.849116	-1.682355	0.373760	0.602555
chr1	12700000	12725000	-2.818537	-0.418272	-1.538453	-1.565212	0.436660	0.279981
chr1	12725000	12750000	-2.681034	-0.349163	-1.710890	-1.762444	0.488498	0.413741
chr1	12750000	12775000	-2.149042	-0.147479	-1.744560	-1.474609	0.454890	0.411244
chr1	12775000	12800000	-0.724088	0.469071	-1.739765	-1.645848	0.506629	0.315514
chr1	12800000	12825000	-1.018050	1.967618	-1.186771	-1.691512	0.116033	-0.195153
chr1	12825000	12850000	-0.375801	1.431329	-1.188536	-1.416894	0.349467	0.204089
chr1	12850000	12875000	-0.005155	0.477203	-1.665783	-1.661169	0.092691	0.159045
chr1	12900000	12925000	0.389886	1.188238	-1.498005	-1.418026	0.298690	0.301730
chr1	12925000	12950000	-0.368799	0.049036	-1.547252	-1.526245	0.401099	0.277705
chr1	13100000	13125000	-0.009865	1.039140	-1.533715	-1.815838	0.606793	0.026031
chr1	13225000	13250000	-0.926886	0.842594	-1.332855	-1.453498	0.582105	0.495843
chr1	13325000	13350000	-0.594696	0.155774	-1.049415	-1.443098	0.370777	0.277146
chr1	13350000	13375000	-0.725688	0.512567	-1.693698	-1.421189	0.660511	0.282421
chr1	13375000	13400000	-0.371308	0.879331	-1.332002	-1.261193	0.503841	0.317223
chr1	13400000	13425000	-0.601963	0.745505	-1.383256	-1.143671	0.595643	0.100983
chr1	13425000	13450000	-0.989968	0.387939	-1.730626	-1.378685	0.347866	0.281104
chr1	13450000	13475000	-1.369022	1.054125	-1.616455	-1.296464	0.508144	0.177816
chr1	13475000	13500000	-2.454784	-0.476712	-1.286993	-0.981185	0.447938	0.467640
chr1	13500000	13525000	-3.467401	-0.658847	-1.328080	-1.239889	0.450830	0.788335
chr1	13525000	13550000	-2.930820	0.336172	-1.179050	-1.459793	0.433032	0.496995
chr1	13550000	13575000	-2.520000	0.733745	-1.437102	-1.667543	0.494691	0.447601
chr1	13575000	13600000	-4.196018	-0.637449	-1.651538	-1.315411	0.693915	0.374213
chr1	13600000	13625000	-3.152286	0.028040	-1.358461	-1.489109	0.536214	0.607332
chr1	13625000	13650000	-1.985147	0.440655	-1.540220	-1.476587	0.302026	0.179566
chr1	13650000	13675000	-1.509291	0.542160	-1.783060	-1.687275	0.354512	0.251132
chr1	13675000	13700000	-1.448578	-0.094857	-1.595697	-1.789748	0.037240	0.239284
chr1	13700000	13725000	-1.999877	-0.403295	-1.212333	-1.752582	0.006734	0.001700
chr1	13725000	13750000	-2.199692	0.165910	-1.317860	-1.454952	0.228328	0.251239
chr1	13750000	13775000	-2.460516	0.600661	-1.958924	-1.724025	0.222387	0.166903
chr1	13775000	13800000	-2.453429	0.046168	-1.470936	-1.440052	0.324200	0.433107
chr1	13800000	13825000	-2.253914	-0.415956	-0.761653	-1.102346	0.457408	0.567075
chr1	13825000	13850000	-1.966751	0.332256	-1.635995	-1.472700	0.401810	0.322551
chr1	13850000	13875000	-1.055504	1.674332	-1.716839	-1.589854	0.226462	0.038247
chr1	13875000	13900000	-2.007829	-1.101881	-1.549921	-1.318490	0.383135	0.300213
chr1	13900000	13925000	-1.045244	-0.109229	-1.444274	-1.831432	0.174126	0.054202
chr1	13925000	13950000	-1.591001	0.090297	-1.033818	-1.692846	0.042926	0.210433
chr1	13950000	13975000	-1.379031	0.789855	-1.204976	-1.467134	0.218059	0.469037
chr1	13975000	14000000	-0.503327	-0.497016	-1.106900	-1.411672	0.278128	0.297800
chr1	14000000	14025000	-0.938306	0.596515	-1.085940	-1.486636	0.201935	0.238512
chr1	14025000	14050000	-1.038100	0.428676	-1.011940	-1.157127	-0.026890	0.355974
chr1	14050000	14075000	-1.333107	-0.538490	-1.220527	-1.140467	0.441379	0.336599
chr1	14075000	14100000	-1.453910	-0.994945	-1.231475	-1.418700	0.085062	0.186843
chr1	14100000	14125000	-1.801819	0.521537	-1.337260	-1.362112	0.478750	0.237160
chr1	14125000	14150000	-1.948330	0.035881	-1.444823	-1.108929	0.326747	0.413002
chr1	14150000	14175000	-1.734427	-0.750215	-1.265548	-1.680383	0.351958	0.128388
chr1	14175000	14200000	-1.634595	0.383548	-1.142524	-1.550663	0.109596	0.067786
chr1	14200000	14225000	-0.877717	0.400440	-1.120498	-1.374880	-0.123321	0.163793
chr1	14225000	14250000	-1.198344	-0.386436	-1.110534	-1.335038	0.066480	0.215515
chr1	14250000	14275000	-0.748127	1.124021	-1.081798	-1.548610	0.357131	0.060459
chr1	14275000	14300000	-1.289279	-1.163903	-1.503980	-1.231753	0.460496	0.240028
chr1	14300000	14325000	-0.667452	-0.887233	-0.899208	-1.722371	0.248102	0.103566
chr1	14325000	14350000	-1.342359	0.153975	-1.150792	-1.267363	0.330480	0.429881
chr1	14350000	14375000	-2.364609	-0.076454	-1.437784	-1.488284	0.263060	0.071804
chr1	14375000	14400000	-1.720243	0.506352	-1.028633	-1.077719	-0.107805	-0.133188
chr1	14400000	14425000	-2.405548	0.010373	-1.034768	-1.490729	0.229672	0.229120
chr1	14425000	14450000	-1.484440	0.337074	-1.059610	-1.540523	0.142751	0.318360
chr1	14450000	14475000	-1.271661	1.506570	-1.024688	-1.373326	0.410880	0.188263
chr1	14475000	14500000	-1.795361	0.043237	-1.672257	-1.487092	0.226926	-0.091254
chr1	14500000	14525000	-2.267105	-0.208261	-1.072135	-1.425604	0.301235	0.335650
chr1	14525000	14550000	-2.445051	-0.025497	-1.228012	-1.286821	0.237343	0.362024
chr1	14550000	14575000	-2.763090	0.695169	-1.400322	-1.540712	0.255414	0.259835
chr1	14575000	14600000	-3.570767	-0.071468	-1.570903	-1.386661	0.599280	0.390787
chr1	14600000	14625000	-3.599385	-0.424689	-1.496161	-1.494617	0.347681	0.371114
chr1	14625000	14650000	-3.310405	-0.208744	-1.495748	-1.409021	0.430241	0.412181
chr1	14650000	14675000	-2.714999	-0.769102	-1.391135	-1.454660	0.324874	0.444602
chr1	14675000	14700000	-2.944979	0.156727	-1.342117	-1.234536	0.387089	0.509373
chr1	14700000	14725000	-3.321275	0.400680	-1.081123	-1.264042	0.616253	0.671652
chr1	14725000	14750000	-4.158835	-0.391283	-1.320062	-1.399202	0.801365	0.476161
chr1	14750000	14775000	-4.070916	-0.630155	-0.956111	-1.571686	0.546465	0.433348
chr1	14775000	14800000	-2.988762	0.122874	-1.174945	-1.254219	0.530565	0.500885
chr1	14800000	14825000	-2.631910	0.653523	-1.458428	-1.232739	0.481649	0.456155
chr1	14825000	14850000	-3.450550	-0.346217	-1.352123	-1.407537	0.616253	0.393322
chr1	14850000	14875000	-2.933579	-0.250318	-1.447773	-1.503303	0.329864	0.466136
chr1	14875000	14900000	-2.925441	-0.089200	-1.594760	-1.391234	0.375939	0.455677
chr1	14900000	14925000	-3.491337	-0.554378	-1.162662	-1.429166	0.618389	0.854059
chr1	14925000	14950000	-3.893496	-0.231280	-1.294527	-1.079405	0.840501	0.474976
chr1	14950000	14975000	-2.700143	-0.438313	-1.256857	-1.350768	0.628326	0.469736
chr1	14975000	15000000	-3.047446	-1.403245	-1.032193	-1.284408	0.581206	0.444602
chr1	15000000	15025000	-2.641287	-0.270983	-1.470604	-1.097242	0.498684	0.698900
chr1	15025000	15050000	-3.985849	-0.208614	-1.358842	-1.121377	0.639337	0.647449
chr1	15050000	15075000	-3.064814	-0.355449	-1.159598	-1.539149	0.775543	0.626131
chr1	15075000	15100000	-3.104994	0.320810	-1.477052	-1.477165	0.684559	0.729930
chr1	15100000	15125000	-3.837525	-0.766940	-1.054576	-1.525683	0.645548	0.933527
chr1	15125000	15150000	-3.860922	0.008168	-1.267942	-1.638389	0.672990	0.438343
chr1	15150000	15175000	-3.343923	0.040675	-1.279237	-1.671312	0.713902	0.881173
chr1	15175000	15200000	-3.325470	-0.024196	-1.091328	-1.431796	0.752067	0.642807
chr1	15200000	15225000	-3.707520	-0.750387	-1.530725	-1.228562	0.690049	0.837869
chr1	15225000	15250000	-3.706336	-0.604939	-1.614478	-1.535272	0.335872	0.739050
chr1	15250000	15275000	-2.534977	0.477474	-1.520305	-1.643787	0.578079	0.392135
chr1	15275000	15300000	-2.558927	-0.188924	-1.566814	-1.414204	0.491843	0.420688
chr1	15300000	15325000	-2.829623	-0.222874	-1.470766	-1.621981	0.887822	0.600233
chr1	15325000	15350000	-3.691633	0.671343	-1.301723	-1.686255	0.458855	0.560626
